RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC
7149,0.11915,0.0,0.0
7199,0.11998333333333333,0.0,0.0
7249,0.12081666666666667,0.0,0.0
7299,0.12165,0.0,0.0
7349,0.12248333333333333,0.0,0.0
7399,0.12331666666666667,0.0,0.0
7449,0.12415,0.0,0.0
7499,0.12498333333333334,0.0,0.0
7549,0.12581666666666666,0.0,0.0
7599,0.12665,0.0,0.0
7649,0.12748333333333334,0.0,0.0
7699,0.12831666666666666,0.0,0.0
7749,0.12915,0.0,0.0
7799,0.12998333333333334,0.0,0.0
7849,0.13081666666666666,0.0,0.0
7899,0.13165,0.0,0.0
7949,0.13248333333333334,0.0,0.0
7999,0.13331666666666667,0.0,0.0
8049,0.13415,0.0,3.680768
8099,0.13498333333333334,0.0,0.0
8149,0.13581666666666667,0.0,0.0
8199,0.13665,0.0,0.0
8249,0.13748333333333335,0.0,0.0
8299,0.13831666666666667,0.0,0.0
8349,0.13915,0.0,0.0
8399,0.13998333333333332,0.0,0.0
8449,0.14081666666666667,0.0,0.0
8499,0.14165,0.0,0.0
8549,0.14248333333333332,0.0,0.0
8599,0.14331666666666668,0.0,0.0
8649,0.14415,0.0,0.0
8699,0.14498333333333333,0.0,0.0
8749,0.14581666666666668,0.0,0.0
8799,0.14665,0.0,0.0
8849,0.14748333333333333,0.0,0.0
8899,0.14831666666666668,0.0,0.0
8949,0.14915,0.0,58.1661
8999,0.14998333333333333,0.0,50.111317
9049,0.15081666666666665,0.0,7.809024
9099,0.15165,0.0,0.0
9149,0.15248333333333333,0.0,0.0
9199,0.15331666666666666,0.0,0.0
9249,0.15415,0.0,0.0
9299,0.15498333333333333,0.0,0.0
9349,0.15581666666666666,0.0,0.0
9399,0.15665,0.0,0.0
9449,0.15748333333333334,0.0,0.0
9499,0.15831666666666666,0.0,0.0
9549,0.15915,0.0,0.0
9599,0.15998333333333334,0.0,0.0
9649,0.16081666666666666,0.0,0.0
9699,0.16165,0.0,0.0
9749,0.16248333333333334,0.0,0.0
9799,0.16331666666666667,0.0,0.0
9849,0.16415,0.0,0.0
9899,0.16498333333333334,0.0,43.384407
9949,0.16581666666666667,0.0,62.81267
9999,0.16665,0.0,39.628887
10049,0.16748333333333335,0.0,0.0
10099,0.16831666666666667,0.0,0.0
10149,0.16915,0.0,0.0
10199,0.16998333333333332,0.0,0.0
10249,0.17081666666666667,0.0,11.849216
10299,0.17165,0.0,3.6156588
10349,0.17248333333333332,0.0,0.0
10399,0.17331666666666667,0.0,0.0
10449,0.17415,0.0,0.0
10499,0.17498333333333332,0.0,0.0
10549,0.17581666666666668,0.0,0.0
10599,0.17665,0.0,20.752895
10649,0.17748333333333333,0.0,51.235584
10699,0.17831666666666668,0.0,45.305344
10749,0.17915,0.0,0.0
10799,0.17998333333333333,0.0,0.0
10849,0.18081666666666665,0.0,0.0
10899,0.18165,0.0,0.0
10949,0.18248333333333333,0.0,0.0
10999,0.18331666666666666,0.0,0.0
11049,0.18415,0.0,0.0
11099,0.18498333333333333,0.0,0.0
11149,0.18581666666666666,0.0,0.0
11199,0.18665,0.0,0.0
11249,0.18748333333333334,0.0,0.0
11299,0.18831666666666666,0.0,0.0
11349,0.18915,0.0,0.0
11399,0.18998333333333334,0.0,0.0
11449,0.19081666666666666,0.0,0.0
11499,0.19165,0.0,0.0
11549,0.19248333333333334,0.0,0.0
11599,0.19331666666666666,0.0,0.0
11649,0.19415,0.0,0.0
11699,0.19498333333333334,0.0,0.0
11749,0.19581666666666667,0.0,0.0
11799,0.19665,0.0,0.0
11849,0.19748333333333334,0.0,0.0
11899,0.19831666666666667,0.0,0.0
11949,0.19915,0.0,0.0
11999,0.19998333333333335,0.0,0.0
12049,0.20081666666666667,0.0,0.0
12099,0.20165,0.0,0.0
12149,0.20248333333333332,0.0,0.0
12199,0.20331666666666667,0.0,0.0
12249,0.20415,0.0,0.0
12299,0.20498333333333332,0.0,0.0
12349,0.20581666666666668,0.0,0.0
12399,0.20665,0.0,0.0
12449,0.20748333333333333,0.0,0.0
12499,0.20831666666666668,0.0,0.0
12549,0.20915,0.0,0.0
12599,0.20998333333333333,0.0,0.0
12649,0.21081666666666668,0.0,0.0
12699,0.21165,0.0,0.0
12749,0.21248333333333333,0.0,0.0
12799,0.21331666666666665,0.0,0.0
12849,0.21415,0.0,0.0
12899,0.21498333333333333,0.0,0.0
12949,0.21581666666666666,0.0,13.553408
12999,0.21665,0.0,40.615253
13049,0.21748333333333333,0.0,0.0
13099,0.21831666666666666,0.0,0.0
13149,0.21915,0.0,0.0
13199,0.21998333333333334,0.0,8.546645
13249,0.22081666666666666,0.0,17.490944
13299,0.22165,0.0,0.0
13349,0.22248333333333334,0.0,0.0
13399,0.22331666666666666,0.0,0.0
13449,0.22415,0.0,10.315093
13499,0.22498333333333334,0.0,18.74193
13549,0.22581666666666667,0.0,0.0
13599,0.22665,0.0,0.0
13649,0.22748333333333334,0.0,0.0
13699,0.22831666666666667,0.0,0.0
13749,0.22915,0.0,0.0
13799,0.22998333333333335,0.0,0.0
13849,0.23081666666666667,0.0,0.0
13899,0.23165,0.0,0.0
13949,0.23248333333333332,0.0,0.0
13999,0.23331666666666667,0.0,0.0
14049,0.23415,0.0,0.0
14099,0.23498333333333332,0.0,0.0
14149,0.23581666666666667,0.0,0.0
14199,0.23665,0.0,0.0
14249,0.23748333333333332,0.0,0.0
14299,0.23831666666666668,0.0,0.0
14349,0.23915,0.0,0.0
14399,0.23998333333333333,0.0,0.0
14449,0.24081666666666668,0.0,0.0
14499,0.24165,0.0,0.0
14549,0.24248333333333333,0.0,0.0
14599,0.24331666666666665,0.0,0.0
14649,0.24415,0.0,0.0
14699,0.24498333333333333,0.0,0.0
14749,0.24581666666666666,0.0,0.0
14799,0.24665,0.0,0.0
14849,0.24748333333333333,0.0,0.0
14899,0.24831666666666666,0.0,0.0
14949,0.24915,0.0,0.0
14999,0.24998333333333334,0.0,0.0
15049,0.2508166666666667,0.0,0.0
15099,0.25165,0.0,0.0
15149,0.25248333333333334,0.0,0.0
15199,0.2533166666666667,0.0,0.0
15249,0.25415,0.0,0.0
15299,0.25498333333333334,0.0,0.0
15349,0.2558166666666667,0.0,0.0
15399,0.25665,0.0,0.0
15449,0.25748333333333334,0.0,0.0
15499,0.2583166666666667,0.0,0.0
15549,0.25915,0.0,0.0
15599,0.25998333333333334,0.0,0.0
15649,0.26081666666666664,0.0,0.0
15699,0.26165,0.0,0.0
15749,0.26248333333333335,0.0,0.0
15799,0.26331666666666664,0.0,0.0
15849,0.26415,0.0,0.0
15899,0.26498333333333335,0.0,0.0
15949,0.26581666666666665,0.0,0.0
15999,0.26665,0.0,0.0
16049,0.26748333333333335,0.0,0.0
16099,0.26831666666666665,0.0,0.0
16149,0.26915,0.0,0.0
16199,0.26998333333333335,0.0,0.0
16249,0.27081666666666665,0.0,0.0
16299,0.27165,0.0,0.0
16349,0.27248333333333336,0.0,0.0
16399,0.27331666666666665,0.0,0.0
16449,0.27415,0.0,0.0
16499,0.27498333333333336,0.0,0.0
16549,0.27581666666666665,0.0,0.0
16599,0.27665,0.0,0.0
16649,0.27748333333333336,0.0,0.0
16699,0.27831666666666666,0.0,0.0
16749,0.27915,0.0,0.0
16799,0.2799833333333333,0.0,0.0
16849,0.28081666666666666,0.0,0.0
16899,0.28165,0.0,0.0
16949,0.2824833333333333,0.0,0.0
16999,0.28331666666666666,0.0,0.0
17049,0.28415,0.0,0.0
17099,0.2849833333333333,0.0,0.0
17149,0.28581666666666666,0.0,0.0
17199,0.28665,0.0,0.0
17249,0.2874833333333333,0.0,0.0
17299,0.28831666666666667,0.0,0.0
17349,0.28915,0.0,0.0
17399,0.2899833333333333,0.0,0.0
17449,0.29081666666666667,0.0,0.0
17499,0.29165,0.0,0.0
17549,0.2924833333333333,0.0,0.0
17599,0.29331666666666667,0.0,0.0
17649,0.29415,0.0,0.0
17699,0.2949833333333333,0.0,0.0
17749,0.29581666666666667,0.0,0.0
17799,0.29665,0.0,0.0
17849,0.2974833333333333,0.0,0.0
17899,0.2983166666666667,0.0,0.0
17949,0.29915,0.0,0.0
17999,0.2999833333333333,0.0,0.0
18049,0.3008166666666667,0.0,0.0
18099,0.30165,0.0,0.0
18149,0.3024833333333333,0.0,0.0
18199,0.3033166666666667,0.0,0.0
18249,0.30415,0.0,0.0
18299,0.30498333333333333,0.0,0.0
18349,0.3058166666666667,0.0,0.0
18399,0.30665,0.0,0.0
18449,0.30748333333333333,0.0,0.0
18499,0.3083166666666667,0.0,0.0
18549,0.30915,0.0,0.0
18599,0.30998333333333333,0.0,0.0
18649,0.3108166666666667,0.0,0.0
18699,0.31165,0.0,0.0
18749,0.31248333333333334,0.0,0.0
18799,0.3133166666666667,0.0,0.0
18849,0.31415,0.0,0.0
18899,0.31498333333333334,0.0,0.0
18949,0.3158166666666667,0.0,0.0
18999,0.31665,0.0,0.0
19049,0.31748333333333334,0.0,0.0
19099,0.3183166666666667,0.0,0.0
19149,0.31915,0.0,0.0
19199,0.31998333333333334,0.0,0.0
19249,0.3208166666666667,0.0,0.0
19299,0.32165,0.0,0.0
19349,0.32248333333333334,0.0,0.0
19399,0.32331666666666664,0.0,0.0
19449,0.32415,0.0,0.0
19499,0.32498333333333335,0.0,0.0
19549,0.32581666666666664,0.0,0.0
19599,0.32665,0.0,0.0
19649,0.32748333333333335,0.0,0.0
19699,0.32831666666666665,0.0,0.0
19749,0.32915,0.0,0.0
19799,0.32998333333333335,0.0,0.0
19849,0.33081666666666665,0.0,0.0
19899,0.33165,0.0,0.0
19949,0.33248333333333335,0.0,0.0
19999,0.33331666666666665,0.0,0.0
20049,0.33415,0.0,0.0
20099,0.33498333333333336,0.0,0.0
20149,0.33581666666666665,0.0,0.0
20199,0.33665,0.0,0.0
20249,0.33748333333333336,0.0,0.0
20299,0.33831666666666665,0.0,0.0
20349,0.33915,0.0,0.0
20399,0.33998333333333336,0.0,0.0
20449,0.34081666666666666,0.0,0.0
20499,0.34165,0.0,0.0
20549,0.3424833333333333,0.0,0.0
20599,0.34331666666666666,0.0,0.0
20649,0.34415,0.0,0.0
20699,0.3449833333333333,0.0,0.0
20749,0.34581666666666666,0.0,0.0
20799,0.34665,0.0,0.0
20849,0.3474833333333333,0.0,0.0
20899,0.34831666666666666,0.0,0.0
20949,0.34915,0.0,0.0
20999,0.3499833333333333,0.0,0.0
21049,0.35081666666666667,0.0,0.0
21099,0.35165,0.0,0.0
21149,0.3524833333333333,0.0,0.0
21199,0.35331666666666667,0.0,0.0
21249,0.35415,0.0,0.0
21299,0.3549833333333333,0.0,0.0
21349,0.35581666666666667,0.0,0.0
21399,0.35665,0.0,0.0
21449,0.3574833333333333,0.0,3.570944
21499,0.35831666666666667,0.0,14.521258
21549,0.35915,0.0,9.005995
21599,0.3599833333333333,0.0,0.0
21649,0.3608166666666667,0.0,0.0
21699,0.36165,0.0,0.0
21749,0.3624833333333333,0.0,0.0
21799,0.3633166666666667,0.0,0.0
21849,0.36415,0.0,0.0
21899,0.3649833333333333,0.0,0.0
21949,0.3658166666666667,0.0,0.0
21999,0.36665,0.0,0.0
22049,0.36748333333333333,0.0,0.0
22099,0.3683166666666667,0.0,0.0
22149,0.36915,0.0,0.0
22199,0.36998333333333333,0.0,0.0
22249,0.3708166666666667,0.0,0.0
22299,0.37165,0.0,0.0
22349,0.37248333333333333,0.0,0.0
22399,0.3733166666666667,0.0,0.0
22449,0.37415,0.0,0.0
22499,0.37498333333333334,0.0,0.0
22549,0.3758166666666667,0.0,0.0
22599,0.37665,0.0,0.0
22649,0.37748333333333334,0.0,0.0
22699,0.3783166666666667,0.0,0.0
22749,0.37915,0.0,0.0
22799,0.37998333333333334,0.0,0.0
22849,0.3808166666666667,0.0,0.0
22899,0.38165,0.0,0.0
22949,0.38248333333333334,0.0,0.0
22999,0.3833166666666667,0.0,0.0
23049,0.38415,0.0,0.0
23099,0.38498333333333334,0.0,0.0
23149,0.38581666666666664,0.0,0.0
23199,0.38665,0.0,0.0
23249,0.38748333333333335,0.0,0.0
23299,0.38831666666666664,0.0,0.0
23349,0.38915,0.0,0.0
23399,0.38998333333333335,0.0,0.0
23449,0.39081666666666665,0.0,0.0
23499,0.39165,0.0,0.0
23549,0.39248333333333335,0.0,0.0
23599,0.39331666666666665,0.0,0.0
23649,0.39415,0.0,0.0
23699,0.39498333333333335,0.0,0.0
23749,0.39581666666666665,0.0,0.0
23799,0.39665,0.0,0.0
23849,0.39748333333333336,0.0,0.0
23899,0.39831666666666665,0.0,0.0
23949,0.39915,0.0,0.0
23999,0.39998333333333336,0.0,40.820652
24049,0.40081666666666665,0.0,162.62665
24099,0.40165,0.0,105.96258
24149,0.40248333333333336,0.0,0.0
24199,0.40331666666666666,0.0,0.0
24249,0.40415,0.0,0.0
24299,0.4049833333333333,0.0,0.0
24349,0.40581666666666666,0.0,0.0
24399,0.40665,0.0,0.0
24449,0.4074833333333333,0.0,0.0
24499,0.40831666666666666,0.0,0.0
24549,0.40915,0.0,0.0
24599,0.4099833333333333,0.0,0.0
24649,0.41081666666666666,0.0,0.0
24699,0.41165,0.0,0.0
24749,0.4124833333333333,0.0,0.0
24799,0.41331666666666667,0.0,0.0
24849,0.41415,0.0,0.0
24899,0.4149833333333333,0.0,0.0
24949,0.41581666666666667,0.0,0.0
24999,0.41665,0.0,0.0
25049,0.4174833333333333,0.0,0.0
25099,0.41831666666666667,0.0,0.0
25149,0.41915,0.0,0.0
25199,0.4199833333333333,0.0,0.0
25249,0.42081666666666667,0.0,0.0
25299,0.42165,0.0,0.0
25349,0.4224833333333333,0.0,0.0
25399,0.4233166666666667,0.0,0.0
25449,0.42415,0.0,0.0
25499,0.4249833333333333,0.0,0.0
25549,0.4258166666666667,0.0,0.0
25599,0.42665,0.0,0.0
25649,0.4274833333333333,0.0,0.0
25699,0.4283166666666667,0.0,0.0
25749,0.42915,0.0,0.0
25799,0.42998333333333333,0.0,0.0
25849,0.4308166666666667,0.0,0.0
25899,0.43165,0.0,0.0
25949,0.43248333333333333,0.0,0.0
25999,0.4333166666666667,0.0,0.0
26049,0.43415,0.0,0.0
26099,0.43498333333333333,0.0,0.0
26149,0.4358166666666667,0.0,0.0
26199,0.43665,0.0,0.0
26249,0.43748333333333334,0.0,0.0
26299,0.4383166666666667,0.0,0.0
26349,0.43915,0.0,0.0
26399,0.43998333333333334,0.0,0.0
26449,0.4408166666666667,0.0,0.0
26499,0.44165,0.0,0.0
26549,0.44248333333333334,0.0,0.0
26599,0.4433166666666667,0.0,0.0
26649,0.44415,0.0,0.0
26699,0.44498333333333334,0.0,0.0
26749,0.4458166666666667,0.0,0.0
26799,0.44665,0.0,0.0
26849,0.44748333333333334,0.0,0.0
26899,0.44831666666666664,0.0,0.0
26949,0.44915,0.0,0.0
26999,0.44998333333333335,0.0,0.0
27049,0.45081666666666664,0.0,0.0
27099,0.45165,0.0,0.0
27149,0.45248333333333335,0.0,0.0
27199,0.45331666666666665,0.0,0.0
27249,0.45415,0.0,0.0
27299,0.45498333333333335,0.0,0.0
27349,0.45581666666666665,0.0,0.0
27399,0.45665,0.0,0.0
27449,0.45748333333333335,0.0,0.0
27499,0.45831666666666665,0.0,0.0
27549,0.45915,0.0,0.0
27599,0.45998333333333336,0.0,0.0
27649,0.46081666666666665,0.0,0.0
27699,0.46165,0.0,0.0
27749,0.46248333333333336,0.0,0.0
27799,0.46331666666666665,0.0,0.0
27849,0.46415,0.0,0.0
27899,0.46498333333333336,0.0,0.0
27949,0.46581666666666666,0.0,0.0
27999,0.46665,0.0,0.0
28049,0.4674833333333333,0.0,0.0
28099,0.46831666666666666,0.0,0.0
28149,0.46915,0.0,0.0
28199,0.4699833333333333,0.0,0.0
28249,0.47081666666666666,0.0,0.0
28299,0.47165,0.0,0.0
28349,0.4724833333333333,0.0,0.0
28399,0.47331666666666666,0.0,0.0
28449,0.47415,0.0,0.0
28499,0.4749833333333333,0.0,0.0
28549,0.47581666666666667,0.0,0.0
28599,0.47665,0.0,22.930689
28649,0.4774833333333333,0.0,12.273408
28699,0.47831666666666667,0.0,0.0
28749,0.47915,0.0,0.0
28799,0.4799833333333333,0.0,0.0
28849,0.48081666666666667,0.0,0.0
28899,0.48165,0.0,5.8484054
28949,0.4824833333333333,0.0,0.0
28999,0.48331666666666667,0.0,0.0
29049,0.48415,0.0,0.0
29099,0.4849833333333333,0.0,0.0
29149,0.4858166666666667,0.0,0.0
29199,0.48665,0.0,0.0
29249,0.4874833333333333,0.0,0.0
29299,0.4883166666666667,0.0,0.0
29349,0.48915,0.0,0.0
29399,0.4899833333333333,0.0,0.0
29449,0.4908166666666667,0.0,0.0
29499,0.49165,0.0,0.0
29549,0.49248333333333333,0.0,0.0
29599,0.4933166666666667,0.0,0.0
29649,0.49415,0.0,0.0
29699,0.49498333333333333,0.0,0.0
29749,0.4958166666666667,0.0,30.92736
29799,0.49665,0.0,9.57184
29849,0.49748333333333333,0.0,0.0
29899,0.4983166666666667,0.0,0.0
29949,0.49915,0.0,0.0
29999,0.49998333333333334,0.0,0.0
30049,0.5008166666666667,0.0,0.0
30099,0.50165,0.0,0.0
30149,0.5024833333333333,0.0,0.0
30199,0.5033166666666666,0.0,0.0
30249,0.50415,0.0,0.0
30299,0.5049833333333333,0.0,0.0
30349,0.5058166666666667,0.0,0.0
30399,0.50665,0.0,0.0
30449,0.5074833333333333,0.0,0.0
30499,0.5083166666666666,0.0,0.0
30549,0.50915,0.0,0.0
30599,0.5099833333333333,0.0,0.0
30649,0.5108166666666667,0.0,0.0
30699,0.51165,0.0,0.0
30749,0.5124833333333333,0.0,0.0
30799,0.5133166666666666,0.0,0.0
30849,0.51415,0.0,0.0
30899,0.5149833333333333,0.0,0.0
30949,0.5158166666666667,0.0,0.0
30999,0.51665,0.0,0.0
31049,0.5174833333333333,0.0,0.0
31099,0.5183166666666666,0.0,0.0
31149,0.51915,0.0,0.0
31199,0.5199833333333334,0.0,0.0
31249,0.5208166666666667,0.0,0.0
31299,0.52165,0.0,0.0
31349,0.5224833333333333,0.0,0.0
31399,0.5233166666666667,0.0,0.0
31449,0.52415,0.0,0.0
31499,0.5249833333333334,0.0,0.0
31549,0.5258166666666667,0.0,0.0
31599,0.52665,0.0,0.0
31649,0.5274833333333333,0.0,0.0
31699,0.5283166666666667,0.0,0.0
31749,0.52915,0.0,0.0
31799,0.5299833333333334,0.0,0.0
31849,0.5308166666666667,0.0,0.0
31899,0.53165,0.0,0.0
31949,0.5324833333333333,0.0,16.667648
31999,0.5333166666666667,0.0,3.040256
32049,0.53415,0.0,0.0
32099,0.5349833333333334,0.0,0.0
32149,0.5358166666666667,0.0,0.0
32199,0.53665,0.0,0.0
32249,0.5374833333333333,0.0,0.0
32299,0.5383166666666667,0.0,0.0
32349,0.53915,0.0,0.0
32399,0.5399833333333334,0.0,0.0
32449,0.5408166666666666,0.0,0.0
32499,0.54165,0.0,0.0
32549,0.5424833333333333,0.0,0.0
32599,0.5433166666666667,0.0,0.0
32649,0.54415,0.0,0.0
32699,0.5449833333333334,0.0,0.0
32749,0.5458166666666666,0.0,0.0
32799,0.54665,0.0,0.0
32849,0.5474833333333333,0.0,0.0
32899,0.5483166666666667,0.0,0.0
32949,0.54915,0.0,0.0
32999,0.5499833333333334,0.0,3.6545706
33049,0.5508166666666666,0.0,0.0
33099,0.55165,0.0,0.0
33149,0.5524833333333333,0.0,0.0
33199,0.5533166666666667,0.0,0.0
33249,0.55415,0.0,0.0
33299,0.5549833333333334,0.0,0.0
33349,0.5558166666666666,0.0,0.0
33399,0.55665,0.0,0.0
33449,0.5574833333333333,0.0,0.0
33499,0.5583166666666667,0.0,0.0
33549,0.55915,0.0,0.0
33599,0.5599833333333334,0.0,0.0
33649,0.5608166666666666,0.0,0.0
33699,0.56165,0.0,0.0
33749,0.5624833333333333,0.0,0.0
33799,0.5633166666666667,0.0,0.0
33849,0.56415,0.0,0.0
33899,0.5649833333333333,0.0,0.0
33949,0.5658166666666666,0.0,0.0
33999,0.56665,0.0,0.0
34049,0.5674833333333333,0.0,0.0
34099,0.5683166666666667,0.0,0.0
34149,0.56915,0.0,0.0
34199,0.5699833333333333,0.0,0.0
34249,0.5708166666666666,0.0,0.0
34299,0.57165,0.0,0.0
34349,0.5724833333333333,0.0,0.0
34399,0.5733166666666667,0.0,0.0
34449,0.57415,0.0,0.0
34499,0.5749833333333333,0.0,0.0
34549,0.5758166666666666,0.0,1.645056
34599,0.57665,0.0,0.709376
34649,0.5774833333333333,0.0,0.0
34699,0.5783166666666667,0.0,0.0
34749,0.57915,0.0,0.0
34799,0.5799833333333333,0.0,0.0
34849,0.5808166666666666,0.0,0.0
34899,0.58165,0.0,0.0
34949,0.5824833333333334,0.0,0.0
34999,0.5833166666666667,0.0,0.0
35049,0.58415,0.0,0.0
35099,0.5849833333333333,0.0,0.0
35149,0.5858166666666667,0.0,0.0
35199,0.58665,0.0,0.0
35249,0.5874833333333334,0.0,0.0
35299,0.5883166666666667,0.0,0.0
35349,0.58915,0.0,0.0
35399,0.5899833333333333,0.0,0.0
35449,0.5908166666666667,0.0,0.0
35499,0.59165,0.0,0.0
35549,0.5924833333333334,0.0,0.0
35599,0.5933166666666667,0.0,0.0
35649,0.59415,0.0,0.0
35699,0.5949833333333333,0.0,0.0
35749,0.5958166666666667,0.0,0.0
35799,0.59665,0.0,0.0
35849,0.5974833333333334,0.0,0.0
35899,0.5983166666666667,0.0,0.0
35949,0.59915,0.0,0.0
35999,0.5999833333333333,0.0,0.0
36049,0.6008166666666667,0.0,0.0
36099,0.60165,0.0,0.0
36149,0.6024833333333334,0.0,0.0
36199,0.6033166666666666,0.0,0.0
36249,0.60415,0.0,0.0
36299,0.6049833333333333,0.0,0.0
36349,0.6058166666666667,0.0,0.0
36399,0.60665,0.0,0.0
36449,0.6074833333333334,0.0,0.0
36499,0.6083166666666666,0.0,0.0
36549,0.60915,0.0,0.0
36599,0.6099833333333333,0.0,0.0
36649,0.6108166666666667,0.0,0.0
36699,0.61165,0.0,0.0
36749,0.6124833333333334,0.0,0.0
36799,0.6133166666666666,0.0,0.0
36849,0.61415,0.0,0.0
36899,0.6149833333333333,0.0,0.0
36949,0.6158166666666667,0.0,0.0
36999,0.61665,0.0,0.0
37049,0.6174833333333334,0.0,0.0
37099,0.6183166666666666,0.0,0.0
37149,0.61915,0.0,0.0
